지역,세부지역,좌표,년,월,"Total Monthly Precipitation
 (in millimeters)(강수량)","Mean Daily Air Temperature
 (in deg Celsius) 
평균 일일 공기 온도(도)","Mean Daily Minimum Air Temperature
 (in deg Celsius) 
 일일최소 온도(도)","Mean Daily Maximum Air Temperature
 (in deg Celsius)  
일일최대 온도(도)",Regosol,Cambisol,Fluvisol,Arenosols,Solonchak,Rendzina,Podzols,Lithosols,Gleysols,Phaeozems,Ferralsols,Luvisol,Histosols,Acrisols,Andosols,Outcrops,과일
독일,STUTTGART,"48.783255, 9.139898",2011,11,0.6,4.4,0.2,9.5,0.00,0.50,0.00,0.00,0.00,0.20,0.00,0.00,0.15,0.00,0.00,0.15,0.00,0.00,0.00,0.00,콜라비
독일,STUTTGART,"48.783255, 9.139899",2012,11,111.2,5.9,2.7,9.3,0.00,0.50,0.00,0.00,0.00,0.20,0.00,0.00,0.15,0.00,0.00,0.15,0.00,0.00,0.00,0.00,콜라비
독일,STUTTGART,"48.783255, 9.139900",2013,11,59.1,4.8,2.1,7.1,0.00,0.50,0.00,0.00,0.00,0.20,0.00,0.00,0.15,0.00,0.00,0.15,0.00,0.00,0.00,0.00,콜라비
독일,STUTTGART,"48.783255, 9.139901",2014,11,52.2,6.8,3.6,10.5,0.00,0.50,0.00,0.00,0.00,0.20,0.00,0.00,0.15,0.00,0.00,0.15,0.00,0.00,0.00,0.00,콜라비
독일,STUTTGART,"48.783255, 9.139902",2015,11,73.8,7.8,3.6,12.5,0.00,0.50,0.00,0.00,0.00,0.20,0.00,0.00,0.15,0.00,0.00,0.15,0.00,0.00,0.00,0.00,콜라비
독일,STUTTGART,"48.783255, 9.139903",2016,11,45.2,4.5,1.1,8.0,0.00,0.50,0.00,0.00,0.00,0.20,0.00,0.00,0.15,0.00,0.00,0.15,0.00,0.00,0.00,0.00,콜라비
독일,STUTTGART,"48.783255, 9.139904",2007,12,45.5,0.7,-2.6,4.2,0.00,0.50,0.00,0.00,0.00,0.20,0.00,0.00,0.15,0.00,0.00,0.15,0.00,0.00,0.00,0.00,콜라비
독일,STUTTGART,"48.783255, 9.139905",2008,12,30.0,0.9,-1.8,3.4,0.00,0.50,0.00,0.00,0.00,0.20,0.00,0.00,0.15,0.00,0.00,0.15,0.00,0.00,0.00,0.00,콜라비
독일,STUTTGART,"48.783255, 9.139906",2009,12,53.1,1.3,-2.1,4.4,0.00,0.50,0.00,0.00,0.00,0.20,0.00,0.00,0.15,0.00,0.00,0.15,0.00,0.00,0.00,0.00,콜라비
독일,STUTTGART,"48.783255, 9.139907",2010,12,78.8,-2.0,-4.9,0.6,0.00,0.50,0.00,0.00,0.00,0.20,0.00,0.00,0.15,0.00,0.00,0.15,0.00,0.00,0.00,0.00,콜라비
독일,STUTTGART,"48.783255, 9.139908",2011,12,103.2,4.3,1.3,7.1,0.00,0.50,0.00,0.00,0.00,0.20,0.00,0.00,0.15,0.00,0.00,0.15,0.00,0.00,0.00,0.00,콜라비
독일,STUTTGART,"48.783255, 9.139909",2012,12,70.2,2.4,-0.8,5.4,0.00,0.50,0.00,0.00,0.00,0.20,0.00,0.00,0.15,0.00,0.00,0.15,0.00,0.00,0.00,0.00,콜라비
독일,STUTTGART,"48.783255, 9.139910",2013,12,41.7,2.7,-0.9,6.9,0.00,0.50,0.00,0.00,0.00,0.20,0.00,0.00,0.15,0.00,0.00,0.15,0.00,0.00,0.00,0.00,콜라비
독일,STUTTGART,"48.783255, 9.139911",2014,12,41.1,3.6,0.8,5.8,0.00,0.50,0.00,0.00,0.00,0.20,0.00,0.00,0.15,0.00,0.00,0.15,0.00,0.00,0.00,0.00,콜라비
독일,STUTTGART,"48.783255, 9.139912",2015,12,27.9,5.8,1.2,10.8,0.00,0.50,0.00,0.00,0.00,0.20,0.00,0.00,0.15,0.00,0.00,0.15,0.00,0.00,0.00,0.00,콜라비
독일,STUTTGART,"48.783255, 9.139913",2016,12,5.5,1.1,-3.0,5.5,0.00,0.50,0.00,0.00,0.00,0.20,0.00,0.00,0.15,0.00,0.00,0.15,0.00,0.00,0.00,0.00,콜라비
과테말라, HUEHUETENANGO    ,"15.336797, -91.452710",2007,1,0.2,17.3,7.7,25.0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452711",2008,1,0.0,15.9,5.9,24.5,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452712",2009,1,0.7,16.1,6.8,24.5,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452713",2010,1,0.0,16.5,7.9,24.5,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452714",2011,1,9.8,17.0,6.7,26.0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452715",2012,1,0.0,16.6,7.5,24.8,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452716",2013,1,3.8,17.3,9.4,24.6,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452717",2014,1,0.2,16.1,7.3,24.1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452718",2015,1,0.7,16.5,8.6,24.0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452719",2016,1,0.7,16.5,8.6,24.0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452720",2007,2,0.0,18.6,7.0,28.0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452721",2008,2,18.8,17.9,8.5,26.5,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452722",2009,2,0.0,16.7,6.8,25.2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452723",2010,2,0.0,19.0,9.5,27.9,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452724",2011,2,3.4,17.7,8.0,25.2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452725",2012,2,3.8,17.9,9.3,25.7,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452726",2013,2,0.5,18.6,7.7,27.4,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452727",2014,2,0.0,18.2,8.8,26.3,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452728",2015,2,3.2,17.6,8.2,26.0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452729",2016,2,3.2,17.6,8.2,26.0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452730",2007,3,0.0,19.2,9.2,27.9,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452731",2008,3,0.0,19.3,10.1,27.5,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452732",2009,3,0.0,17.7,6.7,27.2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452733",2010,3,26.4,20.6,10.0,30.2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452734",2011,3,186.3,18.7,18.5,27.4,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452735",2012,3,88.0,18.2,8.8,27.4,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452736",2013,3,3.6,18.4,8.4,27.4,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452737",2014,3,9.7,20.1,10.3,28.7,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452738",2015,3,27.5,18.5,9.9,27.0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452739",2016,3,27.5,18.5,9.9,27.0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452740",2007,4,50.3,20.9,12.0,29.3,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452741",2008,4,13.9,19.3,11.2,30.0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452742",2009,4,21.3,20.8,13.6,29.5,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452743",2010,4,125.5,20.9,12.5,29.5,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452744",2011,4,59.6,20.5,11.0,29.0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452745",2012,4,45.4,19.2,10.1,27.1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452746",2013,4,150.2,20.8,11.8,29.6,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452747",2014,4,39.2,20.4,12.0,29.0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452748",2015,4,18.5,21.1,11.4,29.3,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452749",2016,4,18.5,21.1,11.4,29.3,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452750",2007,5,71.6,20.6,12.0,28.5,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452751",2008,5,90.4,20.8,12.6,28.2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452752",2009,5,213.0,19.5,13.5,27.0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452753",2010,5,362.6,20.6,14.2,27.2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452754",2011,5,118.5,20.6,12.7,28.1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452755",2012,5,182.7,19.8,13.5,26.5,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452756",2013,5,97.7,20.2,16.1,26.8,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452757",2014,5,211.3,19.7,15.1,25.4,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452758",2015,5,55.1,20.7,13.2,27.9,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452759",2016,5,55.1,20.7,13.2,27.9,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452760",2007,6,277.7,19.4,13.7,26.0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452761",2008,6,201.4,19.0,14.1,24.5,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452762",2009,6,233.1,19.2,13.5,26.1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452763",2010,6,134.9,20.1,14.2,26.3,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452764",2011,6,162.4,19.5,13.6,25.9,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452765",2012,6,132.0,19.6,13.8,25.9,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452766",2013,6,201.1,19.7,14.3,25.6,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452767",2014,6,239.9,19.6,14.5,24.8,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452768",2015,6,135.0,20.0,13.7,26.1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452769",2016,6,135.0,20.0,13.7,26.1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452770",2007,7,54.5,19.6,12.4,26.0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452771",2008,7,161.4,18.8,13.3,24.5,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452772",2009,7,133.6,19.6,12.9,25.5,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452773",2010,7,154.5,19.6,14.6,26.0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452774",2011,7,126.5,19.2,13.8,25.4,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452775",2012,7,56.5,19.2,12.1,24.8,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452776",2013,7,125.2,19.2,13.2,24.9,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452777",2014,7,67.7,20.1,13.0,25.7,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452778",2015,7,44.1,20.1,12.9,26.3,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452779",2016,7,44.1,20.1,12.9,26.3,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452780",2007,8,231.9,19.2,13.1,25.6,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452781",2008,8,178.3,19.4,13.2,25.8,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452782",2009,8,57.5,19.6,12.9,26.3,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452783",2010,8,351.5,16.6,15.0,26.0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452784",2011,8,220.8,19.3,13.0,26.0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452785",2012,8,265.3,19.4,13.7,25.6,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452786",2013,8,125.2,19.3,13.2,25.5,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452787",2014,8,63.6,20.2,12.6,26.1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452788",2015,8,65.7,20.6,12.8,28.6,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452789",2016,8,65.7,20.6,12.8,28.6,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452790",2007,9,274.2,18.9,13.3,25.3,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452791",2008,9,316.2,19.0,14.7,25.7,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452792",2009,9,99.0,19.9,14.0,26.8,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452793",2010,9,307.8,19.0,14.6,25.3,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452794",2011,9,231.9,19.0,14.4,25.2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452795",2012,9,130.3,19.2,12.8,25.0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452796",2013,9,303.6,19.0,14.6,24.9,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452797",2014,9,267.2,18.9,14.4,25.0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452798",2015,9,262.5,19.5,14.6,25.2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452799",2016,9,262.5,19.5,14.6,25.2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452800",2007,10,201.4,18.1,13.2,24.2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452801",2008,10,185.7,17.4,12.9,23.4,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452802",2009,10,22.4,19.9,13.1,27.0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452803",2010,10,36.3,17.8,11.5,24.6,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452804",2011,10,216.5,17.5,12.6,23.1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452805",2012,10,133.8,18.5,12.8,24.6,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452806",2013,10,197.0,19.3,14.3,25.0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452807",2014,10,66.4,18.4,13.5,24.4,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452808",2015,10,186.2,19.5,14.3,25.5,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
과테말라, HUEHUETENANGO    ,"15.336797, -91.452809",2016,10,186.2,19.5,14.3,25.5,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,파파야
